                        ORT     Lon     Lat     Dep     Mag  Nus  NuP  NuS     ADS     MDS  GAP  RMS  ERH  ERZ
2001-02-03T00:56:00.000000Z  52.560  33.708  14.800   3.200   10   10   10 116.190  56.400  NaN  NaN None None
2001-02-03T00:57:10.000000Z  52.677  33.681  17.500   1.700   12   12   10 107.820  54.800  NaN  NaN None None
2001-02-03T00:58:20.000000Z  52.610  33.658  15.300   1.500   10   10    9 117.940  59.300  NaN  NaN None None
2001-02-03T00:59:30.000000Z  52.402  33.944  10.200   3.300   12   12   10 102.900  40.900  NaN  NaN None None
2001-02-03T01:00:40.000000Z  52.805  33.832  21.200   2.200   11   11    9 113.410  35.600  NaN  NaN None None
2001-02-03T01:01:50.000000Z  52.517  33.702  12.500   2.600   11   11   10 122.450  54.300  NaN  NaN None None
2001-02-03T01:03:00.000000Z  52.317  33.865   6.800   2.000   13   13   10 114.490  32.200  NaN  NaN None None
2001-02-03T01:04:10.000000Z  52.654  33.820  17.900   2.200   11   11   11  98.920  41.300  NaN  NaN None None
2001-02-03T01:05:20.000000Z  52.589  33.973  14.700   0.900   11   11    9  99.000  40.500  NaN  NaN None None
2001-02-03T01:06:30.000000Z  52.816  33.810  21.500   2.900   13   13   11 112.270  58.700  NaN  NaN None None
2001-02-03T01:07:40.000000Z  52.697  33.530  17.800   1.500   13   13    9 120.990  70.400  NaN  NaN None None
2001-02-03T01:08:50.000000Z  52.455  34.123  10.400   1.200   11   11    9 100.140  52.800  NaN  NaN None None
2001-02-03T01:10:00.000000Z  52.546  33.550  13.800   4.300   11   11   10 115.790  64.500  NaN  NaN None None
2001-02-03T01:11:10.000000Z  52.700  33.500  18.600   2.800   13   13   11 131.410  73.500  NaN  NaN None None
2001-02-03T01:12:20.000000Z  52.304  33.844   7.100   1.600   12   12    9 104.900  31.200  NaN  NaN None None
2001-02-03T01:13:30.000000Z  52.591  33.807  14.700   2.700   10   10    9 106.220  58.100  NaN  NaN None None
2001-02-03T01:14:40.000000Z  52.778  34.167  19.800   2.500   10   10    9  96.090   8.320  NaN  NaN None None
2001-02-03T01:15:50.000000Z  52.703  33.934  18.400   2.900   12   12   10  97.800  28.100  NaN  NaN None None
2001-02-03T01:17:00.000000Z  52.518  33.605  13.000   2.200   10   10    9 112.020  59.000  NaN  NaN None None
2001-02-03T01:18:10.000000Z  52.543  33.800  14.000   1.000   13   13   10 113.870  53.900  NaN  NaN None None
2001-02-03T01:19:20.000000Z  52.491  33.725  12.200   2.100   13   13   11 117.900  51.100  NaN  NaN None None
2001-02-03T01:20:30.000000Z  52.488  33.761  11.900   3.400   12   12   12 110.050  49.700  NaN  NaN None None
2001-02-03T01:21:40.000000Z  52.265  33.816   5.800   1.400   12   12   11 103.520  28.200  NaN  NaN None None
2001-02-03T01:22:50.000000Z  52.755  33.733  19.500   4.200   13   13   10 110.990  47.200  NaN  NaN None None
2001-02-03T01:24:00.000000Z  52.933  33.543  24.600   1.200   10   10   10 124.180  78.400  NaN  NaN None None
2001-02-03T01:25:10.000000Z  52.655  33.770  16.600   2.400   12   12   11 106.090  46.300  NaN  NaN None None
2001-02-03T01:26:20.000000Z  52.409  33.967  10.200   1.300   12   12   12 101.140  42.000  NaN  NaN None None
2001-02-03T01:27:30.000000Z  52.624  33.801  16.200   2.600   10   10    9 114.570  58.900  NaN  NaN None None
2001-02-03T01:28:40.000000Z  52.606  33.886  16.100   2.200   11   11    9 100.840  37.700  NaN  NaN None None
2001-02-03T01:29:50.000000Z  52.801  33.962  21.200   1.000   13   13   12 106.170  21.400  NaN  NaN None None
2001-02-03T01:31:00.000000Z  52.536  33.590  13.300   2.000   11   11   11 132.040  61.300  NaN  NaN None None
2001-02-03T01:32:10.000000Z  52.411  33.733   9.500   2.500   13   13   10 112.250  43.800  NaN  NaN None None
2001-02-03T01:33:20.000000Z  52.569  33.938  14.700   1.100   13   13    9  87.600  36.000  NaN  NaN None None
2001-02-03T01:34:30.000000Z  52.513  33.737  12.300   3.100   13   13   10 112.290  52.700  NaN  NaN None None
2001-02-03T01:35:40.000000Z  52.214  33.606   4.100   1.800   13   13   11 130.000  37.500  NaN  NaN None None
2001-02-03T01:36:50.000000Z  52.422  34.004  10.100   4.000   12   12   12 111.150  43.900  NaN  NaN None None
2001-02-03T01:38:00.000000Z  52.667  33.832  17.400   1.700   12   12   10  97.950  39.500  NaN  NaN None None
2001-02-03T01:39:10.000000Z  52.501  33.705  12.200   1.300   12   12    9 109.960  52.800  NaN  NaN None None
2001-02-03T01:40:20.000000Z  52.504  33.916  12.800   0.900   10   10    9 111.930  42.200  NaN  NaN None None
2001-02-03T01:41:30.000000Z  52.785  33.731  21.100   1.400   12   12   10 102.710  46.900  NaN  NaN None None
2001-02-03T01:42:40.000000Z  52.400  33.906   9.500   1.400   10   10    9 110.130  40.100  NaN  NaN None None
2001-02-03T01:43:50.000000Z  52.332  33.797   7.700   4.400   13   13   11 106.480  34.700  NaN  NaN None None
2001-02-03T01:45:00.000000Z  52.617  33.903  16.600   0.900   13   13   10  94.560  35.600  NaN  NaN None None
2001-02-03T01:46:10.000000Z  52.734  33.800  18.700   2.800   12   12   11  93.130  40.500  NaN  NaN None None
2001-02-03T01:47:20.000000Z  52.439  33.872  11.200   1.000   12   12   11 104.840  43.500  NaN  NaN None None
2001-02-03T01:48:30.000000Z  52.489  33.685  12.300   0.700   11   11    9 114.280  52.600  NaN  NaN None None
2001-02-03T01:49:40.000000Z  52.784  33.340  20.700   2.900   13   13   11 145.140  90.000  NaN  NaN None None
2001-02-03T01:50:50.000000Z  52.461  33.678  10.900   2.200   12   12   10 104.220  50.600  NaN  NaN None None
2001-02-03T01:52:00.000000Z  52.379  33.722   9.000   1.000   10   10    9 115.010  41.600  NaN  NaN None None
2001-02-03T01:53:10.000000Z  52.762  33.297  19.900   2.600   12   12   12 145.880  94.900  NaN  NaN None None
2001-02-03T01:54:20.000000Z  52.411  33.909  10.100   1.200   12   12   11 104.600  41.200  NaN  NaN None None
2001-02-03T01:55:30.000000Z  52.695  33.745  18.000   1.200   11   11   10 101.550  47.400  NaN  NaN None None
2001-02-03T01:56:40.000000Z  52.852  33.938  22.600   1.500   10   10    9 113.970  86.100  NaN  NaN None None
2001-02-03T01:57:50.000000Z  52.596  34.079  15.200   0.800   13   13   12  86.170  26.000  NaN  NaN None None
2001-02-03T01:59:00.000000Z  52.620  33.735  15.900   2.500   10   10   10 100.640  62.300  NaN  NaN None None
2001-02-03T02:00:10.000000Z  52.867  34.087  22.900   0.700   13   13   10  99.400   6.780  NaN  NaN None None
2001-02-03T02:01:20.000000Z  52.441  33.698  10.600   1.000   11   11   10 118.570  47.900  NaN  NaN None None
2001-02-03T02:02:30.000000Z  52.244  34.127   5.600   1.900   10   10   10 100.510  34.900  NaN  NaN None None
2001-02-03T02:03:40.000000Z  52.598  33.733  14.800   0.900   12   12   11 118.180  52.400  NaN  NaN None None
2001-02-03T02:04:50.000000Z  52.640  33.853  15.600   2.100   12   12    9  97.080  38.800  NaN  NaN None None
2001-02-03T02:06:00.000000Z  52.541  33.686  13.800   2.400   13   13   12 104.620  57.100  NaN  NaN None None
2001-02-03T02:07:10.000000Z  52.480  33.724  12.600   1.700   12   12   10 107.250  50.300  NaN  NaN None None
2001-02-03T02:08:20.000000Z  52.209  33.827   3.900   3.400   10   10   10  97.450  22.800  NaN  NaN None None
2001-02-03T02:09:30.000000Z  52.463  33.774  11.500   1.500   10   10    9  91.990  47.100  NaN  NaN None None
2001-02-03T02:10:40.000000Z  52.948  33.861  24.800   1.600   10   10   10 102.840  32.800  NaN  NaN None None
2001-02-03T02:11:50.000000Z  52.662  33.591  17.300   3.100   11   11    9 131.000  64.600  NaN  NaN None None
2001-02-03T02:13:00.000000Z  52.716  33.870  18.500   2.500   12   12   12 103.250  33.800  NaN  NaN None None
2001-02-03T02:14:10.000000Z  52.756  34.035  19.700   1.800   12   12    9  95.830  16.100  NaN  NaN None None
2001-02-03T02:15:20.000000Z  52.451  33.843  10.200   1.200   11   11    9 101.860  44.800  NaN  NaN None None
2001-02-03T02:16:30.000000Z  52.841  33.671  21.800   2.100   12   12    9 111.080  53.100  NaN  NaN None None
2001-02-03T02:17:40.000000Z  52.480  34.012  12.100   1.700   10   10   10  99.430  38.700  NaN  NaN None None
2001-02-03T02:18:50.000000Z  52.724  33.582  19.000   2.900   12   12   11 112.590  64.200  NaN  NaN None None
2001-02-03T02:20:00.000000Z  52.619  33.920  16.000   2.200   13   13    9 110.490  45.800  NaN  NaN None None
2001-02-03T02:21:10.000000Z  52.358  33.921   8.100   1.100   12   12   10 112.220  36.400  NaN  NaN None None
2001-02-03T02:22:20.000000Z  52.319  33.853   7.700   1.500   13   13   11 118.160  32.500  NaN  NaN None None
2001-02-03T02:23:30.000000Z  53.004  33.605  27.000   5.000   12   12   10 122.920  73.100  NaN  NaN None None
2001-02-03T02:24:40.000000Z  52.547  33.917  14.400   1.800   12   12    9  97.890  39.100  NaN  NaN None None
2001-02-03T02:25:50.000000Z  52.513  34.122  12.900   1.400   11   11   10  88.620  28.000  NaN  NaN None None
2001-02-03T02:27:00.000000Z  52.399  33.928   9.600   2.300   12   12   12  98.140  40.300  NaN  NaN None None
2001-02-03T02:28:10.000000Z  52.545  33.652  13.500   2.000   11   11    9 107.660  58.800  NaN  NaN None None
2001-02-03T02:29:20.000000Z  52.394  33.691   9.700   2.100   12   12   12 107.000  44.400  NaN  NaN None None
2001-02-03T02:30:30.000000Z  52.587  33.977  14.500   0.800   13   13   12  93.600  31.900  NaN  NaN None None
2001-02-03T02:31:40.000000Z  52.766  33.778  20.000   1.400   11   11   10  98.200  42.100  NaN  NaN None None
2001-02-03T02:32:50.000000Z  52.494  33.777  12.300   1.400   13   13   11 108.390  49.900  NaN  NaN None None
2001-02-03T02:34:00.000000Z  52.766  33.742  20.000   2.300   11   11   11 100.620  46.000  NaN  NaN None None
2001-02-03T02:35:10.000000Z  52.415  33.647   9.700   0.900   11   11    9 105.150  48.500  NaN  NaN None None
2001-02-03T02:36:20.000000Z  53.001  33.950  27.700   2.700   13   13   11 110.720  50.900  NaN  NaN None None
2001-02-03T02:37:30.000000Z  52.621  33.721  16.500   2.300   13   13   12 109.020  52.600  NaN  NaN None None
2001-02-03T02:38:40.000000Z  52.717  33.851  18.900   2.600   13   13   10 101.200  35.700  NaN  NaN None None
2001-02-03T02:39:50.000000Z  52.196  33.942   3.600   1.700   12   12   11 115.630  22.400  NaN  NaN None None
2001-02-03T02:41:00.000000Z  52.518  34.210  12.600   1.600   12   12   10  92.380  20.500  NaN  NaN None None
2001-02-03T02:42:10.000000Z  52.739  33.782  19.200   3.200   10   10    9  85.440  42.300  NaN  NaN None None
2001-02-03T02:43:20.000000Z  52.829  33.996  21.300   3.100   10   10    9  99.060  39.100  NaN  NaN None None
2001-02-03T02:44:30.000000Z  52.385  33.921   9.100   2.400   12   12   10 108.240  38.900  NaN  NaN None None
2001-02-03T02:45:40.000000Z  52.575  33.977  14.700   1.300   11   11   10 106.220  32.800  NaN  NaN None None
2001-02-03T02:46:50.000000Z  52.364  33.955   9.200   2.600   12   12   10  97.310  37.700  NaN  NaN None None
2001-02-03T02:48:00.000000Z  52.520  33.736  13.300   2.600   13   13    9 115.080  53.400  NaN  NaN None None
2001-02-03T02:49:10.000000Z  52.736  33.801  19.400   0.700   11   11   10  88.900  40.300  NaN  NaN None None
2001-02-03T02:50:20.000000Z  52.208  33.857   4.100   2.500   13   13   11 113.840  37.300  NaN  NaN None None
2001-02-03T02:51:30.000000Z  52.689  33.768  17.600   1.300   12   12    9 109.400  62.200  NaN  NaN None None
2001-02-03T02:52:40.000000Z  52.484  34.076  12.300   1.800   13   13   12 105.100  36.100  NaN  NaN None None
2001-02-03T02:53:50.000000Z  52.425  33.931  10.300   0.500   11   11    9 108.860  42.700  NaN  NaN None None
2001-02-03T02:55:00.000000Z  52.575  33.976  14.800   2.000   10   10    9  81.160  32.900  NaN  NaN None None
2001-02-03T02:56:10.000000Z  52.654  33.314  17.200   1.600   10   10    9 152.710  87.500  NaN  NaN None None
2001-02-03T02:57:20.000000Z  52.883  33.832  23.600   1.900   10   10   10  99.800  35.200  NaN  NaN None None
2001-02-03T02:58:30.000000Z  52.601  34.099  15.400   4.400   13   13    9  96.280  25.000  NaN  NaN None None
2001-02-03T02:59:40.000000Z  52.761  33.885  20.000   2.200   11   11   10  98.810  30.700  NaN  NaN None None
2001-02-03T03:00:50.000000Z  52.532  33.812  13.400   2.300   10   10   10 111.380  48.400  NaN  NaN None None
2001-02-03T03:02:00.000000Z  52.486  33.562  12.100   1.700   10   10    9 126.010  59.200  NaN  NaN None None
2001-02-03T03:03:10.000000Z  52.439  33.526  10.600   0.500   10   10   10 130.320  61.700  NaN  NaN None None
2001-02-03T03:04:20.000000Z  52.803  33.872  21.400   4.600   11   11   11  97.280  31.200  NaN  NaN None None
2001-02-03T03:05:30.000000Z  52.429  33.528  10.300   1.200   13   13   12 127.240  57.500  NaN  NaN None None
2001-02-03T03:06:40.000000Z  52.484  33.706  12.600   3.700   10   10    9 116.050  60.400  NaN  NaN None None
2001-02-03T03:07:50.000000Z  52.550  33.664  14.300   1.000   12   12   12 120.870  58.700  NaN  NaN None None
2001-02-03T03:09:00.000000Z  52.768  34.035  20.000   3.300   13   13   12 101.090  15.400  NaN  NaN None None
2001-02-03T03:10:10.000000Z  52.489  33.949  11.600   1.300   11   11   11  95.050  41.200  NaN  NaN None None
2001-02-03T03:11:20.000000Z  52.771  33.760  20.300   1.400   10   10    9 107.130  43.900  NaN  NaN None None
2001-02-03T03:12:30.000000Z  52.398  33.796   9.700   5.000   10   10    9 116.480  58.300  NaN  NaN None None
2001-02-03T03:13:40.000000Z  52.271  33.695   6.100   1.000   11   11   10 102.970  34.400  NaN  NaN None None
2001-02-03T03:14:50.000000Z  52.576  33.623  14.800   1.900   11   11   11 119.180  62.900  NaN  NaN None None
2001-02-03T03:16:00.000000Z  53.067  33.771  29.100   2.500   11   11   10 128.760  45.900  NaN  NaN None None
2001-02-03T03:17:10.000000Z  52.536  33.715  13.600   1.500   13   13   10 107.430  55.500  NaN  NaN None None
2001-02-03T03:18:20.000000Z  52.905  33.908  24.200   2.200   12   12   12  96.320  26.900  NaN  NaN None None
2001-02-03T03:19:30.000000Z  52.903  33.958  23.800   1.700   11   11    9 101.310  21.400  NaN  NaN None None
2001-02-03T03:20:40.000000Z  52.897  33.842  24.000   1.300   12   12   10 116.720  34.200  NaN  NaN None None
2001-02-03T03:21:50.000000Z  52.440  33.759  10.800   0.800   11   11    9 103.330  45.500  NaN  NaN None None
2001-02-03T03:23:00.000000Z  52.666  33.919  17.100   0.800   11   11   10  93.610  31.400  NaN  NaN None None
2001-02-03T03:24:10.000000Z  52.864  33.758  23.200   2.600   10   10    9 116.710  65.400  NaN  NaN None None
2001-02-03T03:25:20.000000Z  52.740  33.950  19.300   1.700   10   10   10 104.800  24.800  NaN  NaN None None
2001-02-03T03:26:30.000000Z  52.794  33.562  21.300   1.700   11   11    9 112.250  65.400  NaN  NaN None None
2001-02-03T03:27:40.000000Z  52.336  33.886   7.600   3.100   12   12   10 111.450  46.100  NaN  NaN None None
2001-02-03T03:28:50.000000Z  52.570  33.659  15.500   1.500   11   11   11 124.950  60.600  NaN  NaN None None
2001-02-03T03:30:00.000000Z  52.639  33.718  16.100   1.900   11   11   11 113.720  52.100  NaN  NaN None None
2001-02-03T03:31:10.000000Z  52.433  33.716  10.800   1.800   11   11   10 121.700  61.500  NaN  NaN None None
2001-02-03T03:32:20.000000Z  52.702  33.846  18.200   1.700   11   11   11 111.140  36.800  NaN  NaN None None
2001-02-03T03:33:30.000000Z  52.650  33.956  16.600   2.100   11   11    9  91.180  29.100  NaN  NaN None None
2001-02-03T03:34:40.000000Z  52.513  33.582  12.300   1.100   12   12    9 113.700  60.000  NaN  NaN None None
2001-02-03T03:35:50.000000Z  52.429  33.770  10.500   0.900   10   10   10 111.870  44.200  NaN  NaN None None
2001-02-03T03:37:00.000000Z  52.147  33.891   2.800   1.600   11   11    9 117.820  16.600  NaN  NaN None None
2001-02-03T03:38:10.000000Z  52.709  33.501  18.700   1.200   13   13   11 122.530  73.300  NaN  NaN None None
2001-02-03T03:39:20.000000Z  52.357  33.691   8.500   2.900   12   12   11 112.130  41.300  NaN  NaN None None
2001-02-03T03:40:30.000000Z  52.539  33.555  12.700   2.700   13   13    9 135.230  63.700  NaN  NaN None None
2001-02-03T03:41:40.000000Z  52.306  34.134   6.800   0.900   12   12    9  98.540  41.400  NaN  NaN None None
2001-02-03T03:42:50.000000Z  52.735  33.896  18.900   0.600   11   11    9 112.550  30.500  NaN  NaN None None
2001-02-03T03:44:00.000000Z  52.410  33.706   9.800   2.300   12   12   12 109.240  44.900  NaN  NaN None None
2001-02-03T03:45:10.000000Z  52.510  33.853  12.500   3.100   12   12   11 106.830  46.300  NaN  NaN None None
2001-02-03T03:46:20.000000Z  52.472  34.054  12.100   1.400   11   11   11  96.030  36.400  NaN  NaN None None
2001-02-03T03:47:30.000000Z  52.487  33.818  11.900   1.300   11   11   10 102.830  48.400  NaN  NaN None None
2001-02-03T03:48:40.000000Z  52.738  33.580  19.200   0.900   10   10    9 111.450  64.100  NaN  NaN None None
2001-02-03T03:49:50.000000Z  52.749  33.831  20.200   1.400   11   11    9  99.330  36.800  NaN  NaN None None
2001-02-03T03:51:00.000000Z  52.466  33.877  11.700   1.600   12   12   12  99.520  46.000  NaN  NaN None None
2001-02-03T03:52:10.000000Z  52.547  33.810  13.800   1.500   10   10    9 121.250  59.000  NaN  NaN None None
2001-02-03T03:53:20.000000Z  52.920  33.619  25.100   2.000   12   12   10 104.180  59.000  NaN  NaN None None
2001-02-03T03:54:30.000000Z  52.390  33.835   8.800   1.200   10   10   10 114.050  53.100  NaN  NaN None None
2001-02-03T03:55:40.000000Z  52.342  33.855   7.500   0.800   13   13   12 100.660  34.600  NaN  NaN None None
2001-02-03T03:56:50.000000Z  52.504  33.859  12.500   1.300   10   10   10 115.560  46.300  NaN  NaN None None
2001-02-03T03:58:00.000000Z  52.718  34.023  19.000   1.400   11   11    9  91.910  19.500  NaN  NaN None None
2001-02-03T03:59:10.000000Z  52.664  33.889  17.300   1.400   12   12    9 105.440  48.800  NaN  NaN None None
2001-02-03T04:00:20.000000Z  52.635  33.859  16.200   2.500   11   11   11 108.160  52.400  NaN  NaN None None
2001-02-03T04:01:30.000000Z  52.518  33.578  13.000   2.900   12   12   11 127.120  68.400  NaN  NaN None None
2001-02-03T04:02:40.000000Z  52.544  33.511  13.700   2.200   12   12   11 122.700  71.600  NaN  NaN None None
2001-02-03T04:03:50.000000Z  52.989  34.013  25.700   1.800   12   12   10 100.210  18.800  NaN  NaN None None
2001-02-03T04:05:00.000000Z  52.263  33.689   5.600   2.000   12   12   12 110.730  34.100  NaN  NaN None None
2001-02-03T04:06:10.000000Z  52.743  33.644  19.800   1.600   12   12   11 114.230  57.100  NaN  NaN None None
2001-02-03T04:07:20.000000Z  52.411  33.930   9.600   1.000   10   10   10  92.360  48.400  NaN  NaN None None
2001-02-03T04:08:30.000000Z  52.607  33.818  15.600   2.800   13   13    9  97.990  43.700  NaN  NaN None None
2001-02-03T04:09:40.000000Z  52.575  33.849  14.600   1.600   11   11   10 105.410  42.800  NaN  NaN None None
2001-02-03T04:10:50.000000Z  52.600  33.860  15.600   2.500   12   12   11 105.420  40.300  NaN  NaN None None
2001-02-03T04:12:00.000000Z  52.310  33.518   7.500   0.700   10   10    9 123.230  50.000  NaN  NaN None None
2001-02-03T04:13:10.000000Z  52.998  33.779  26.600   0.600   12   12    9 112.430  42.700  NaN  NaN None None
2001-02-03T04:14:20.000000Z  52.392  34.012   9.500   2.200   11   11   11 104.350  42.000  NaN  NaN None None
2001-02-03T04:15:30.000000Z  52.781  33.842  19.600   1.900   11   11    9 106.160  34.900  NaN  NaN None None
2001-02-03T04:16:40.000000Z  52.688  33.756  18.100   0.700   13   13    9 116.710  46.500  NaN  NaN None None
2001-02-03T04:17:50.000000Z  52.559  33.597  14.300   3.900   10   10    9 119.750  67.400  NaN  NaN None None
2001-02-03T04:19:00.000000Z  52.600  33.830  15.300   2.000   12   12   10 101.350  43.000  NaN  NaN None None
2001-02-03T04:20:10.000000Z  52.725  33.785  19.300   1.500   12   12   10 110.970  42.400  NaN  NaN None None
2001-02-03T04:21:20.000000Z  52.645  34.023  16.600   0.700   10   10   10  92.320  34.200  NaN  NaN None None
2001-02-03T04:22:30.000000Z  52.446  33.523  10.800   2.800   13   13    9 131.990  62.300  NaN  NaN None None
2001-02-03T04:23:40.000000Z  52.771  33.841  20.100   3.200   10   10    9  93.960  35.200  NaN  NaN None None
2001-02-03T04:24:50.000000Z  52.502  33.401  12.000   1.300   10   10    9 144.270  70.700  NaN  NaN None None
2001-02-03T04:26:00.000000Z  52.702  33.731  18.600   1.000   11   11    9 114.580  48.700  NaN  NaN None None
2001-02-03T04:27:10.000000Z  52.624  34.052  15.800   0.600   11   11   10  82.880  24.600  NaN  NaN None None
2001-02-03T04:28:20.000000Z  52.749  33.756  20.100   2.200   10   10    9  99.770  44.800  NaN  NaN None None
2001-02-03T04:29:30.000000Z  52.679  33.612  17.700   2.700   13   13    9 129.580  72.000  NaN  NaN None None
2001-02-03T04:30:40.000000Z  52.562  33.586  14.200   1.900   13   13   10 120.920  63.700  NaN  NaN None None
2001-02-03T04:31:50.000000Z  52.683  34.134  17.400   0.800   13   13   12  93.440  16.900  NaN  NaN None None
2001-02-03T04:33:00.000000Z  52.597  33.662  14.600   2.700   10   10   10 126.250  62.800  NaN  NaN None None
2001-02-03T04:34:10.000000Z  52.521  33.895  13.000   4.000   10   10    9 111.040  50.500  NaN  NaN None None
2001-02-03T04:35:20.000000Z  52.630  33.476  16.200   2.600   11   11   11 128.690  75.600  NaN  NaN None None
2001-02-03T04:36:30.000000Z  52.578  34.175  14.900   3.700   13   13    9  94.590  19.900  NaN  NaN None None
2001-02-03T04:37:40.000000Z  52.488  33.790  11.700   4.000   13   13   11 108.510  49.000  NaN  NaN None None
