# 2020 01 01 00 00 00.000000 33.868 52.417   4.9  4.1 0.0 0.0 0.0         1
VOCA 21.090 1.00 P
VOCA 36.910 1.00 S
RPKV 28.940 1.00 P
RPKV 50.070 1.00 S
QYDI 28.660 1.00 P
QYDI 49.450 1.00 S
# 2020 01 01 00 38 57.000000 33.634 52.348   8.3  0.5 0.0 0.0 0.0        20
CBZA 12.440 1.00 P
CBZA 21.770 1.00 S
AVTK 14.850 1.00 P
AVTK 25.990 1.00 S
RHPW 18.020 1.00 P
RHPW 31.530 1.00 S
DQYH 22.900 1.00 P
DQYH 40.070 1.00 S
DNOA 24.790 1.00 P
DNOA 43.350 1.00 S
RAWC 25.890 1.00 P
RAWC 45.310 1.00 S
VOCA 28.720 1.00 P
VOCA 50.150 1.00 S
